order_id,order_date,order_month,customer_id,product_id,product_name,category,country,channel,segment,quantity,unit_price,discount,gross_sales,is_return,net_sales
O100719,2024-02-25,2024-02,C10373,P1004,Colombian Beans,Coffee,United States,Marketplace,Consumer,2,18.89,0.05,37.78,0,35.89
O100720,2024-02-21,2024-02,C10385,P1005,Cookie Pack,Bakery,United States,Marketplace,Consumer,2,10.19,0.1,20.38,0,18.34
O100721,2024-02-04,2024-02,C10373,P1018,Tote Bag,Merch,United States,Marketplace,Consumer,1,20.36,0.05,20.36,0,19.34
O100722,2024-02-09,2024-02,C10445,P1009,Ethiopian Beans,Coffee,United States,Marketplace,Consumer,1,21.64,0.2,21.64,0,17.31
O100723,2024-02-19,2024-02,C10296,P1000,Biscotti Jar,Bakery,United States,Marketplace,Consumer,2,14.4,0.0,28.8,0,28.8
O100724,2024-02-23,2024-02,C10513,P1017,T-Shirt,Merch,United States,Marketplace,Consumer,1,30.85,0.1,30.85,0,27.77
O100725,2024-02-17,2024-02,C10060,P1003,Cold Brew Pack,Coffee,United States,Marketplace,Consumer,1,18.3,0.25,18.3,0,13.73
O100726,2024-02-24,2024-02,C10182,P1018,Tote Bag,Merch,United States,Marketplace,Consumer,3,22.33,0.15,66.99,0,56.94
O100727,2024-02-03,2024-02,C10510,P1003,Cold Brew Pack,Coffee,United States,Marketplace,Consumer,1,15.74,0.2,15.74,0,12.59
O100728,2024-02-25,2024-02,C10285,P1008,Espresso Blend,Coffee,United States,Marketplace,Consumer,1,22.76,0.0,22.76,0,22.76
O100729,2024-02-05,2024-02,C10519,P1019,Travel Mug,Merch,United States,Marketplace,Consumer,2,25.41,0.0,50.82,0,50.82
O100730,2024-02-03,2024-02,C10105,P1016,Pour Over Kit,Equipment,United States,Marketplace,Consumer,1,39.73,0.0,39.73,0,39.73
O100731,2024-02-12,2024-02,C10155,P1019,Travel Mug,Merch,United States,Marketplace,Consumer,2,27.28,0.05,54.56,0,51.83
O100732,2024-02-18,2024-02,C10105,P1018,Tote Bag,Merch,United States,Marketplace,Consumer,1,22.43,0.15,22.43,0,19.07
O100733,2024-02-06,2024-02,C10206,P1000,Biscotti Jar,Bakery,United States,Marketplace,Consumer,2,13.59,0.15,27.18,0,23.1
O100734,2024-02-17,2024-02,C10389,P1015,Muffin Box,Bakery,United States,Marketplace,Consumer,6,16.76,0.05,100.56,0,95.53
O100735,2024-02-14,2024-02,C10576,P1015,Muffin Box,Bakery,United States,Marketplace,Consumer,2,15.52,0.0,31.04,0,31.04
O100736,2024-02-09,2024-02,C10422,P1018,Tote Bag,Merch,United States,Marketplace,Consumer,3,21.12,0.1,63.36,0,57.02
O100737,2024-02-19,2024-02,C10149,P1011,Green Tea,Tea,United States,Marketplace,Consumer,2,13.27,0.0,26.54,0,26.54
O100738,2024-02-07,2024-02,C10360,P1017,T-Shirt,Merch,United States,Marketplace,Consumer,2,33.63,0.0,67.26,0,67.26
O100739,2024-02-13,2024-02,C10392,P1019,Travel Mug,Merch,United States,Marketplace,Consumer,3,28.23,0.05,84.69,0,80.46
O100740,2024-02-16,2024-02,C10033,P1016,Pour Over Kit,Equipment,United States,Online,Small Business,1,44.23,0.1,44.23,0,39.81
O100741,2024-02-08,2024-02,C10333,P1016,Pour Over Kit,Equipment,United States,Online,Consumer,1,40.85,0.1,40.85,0,36.77
O100742,2024-02-12,2024-02,C10406,P1008,Espresso Blend,Coffee,United States,Online,Consumer,4,22.46,0.05,89.84,0,85.35
O100743,2024-02-23,2024-02,C10415,P1001,Burr Grinder,Equipment,United States,Online,Consumer,1,103.08,0.0,103.08,0,103.08
O100744,2024-02-10,2024-02,C10164,P1009,Ethiopian Beans,Coffee,United States,Online,Consumer,1,22.63,0.05,22.63,0,21.5
O100745,2024-02-03,2024-02,C10640,P1010,French Press,Equipment,United States,Online,Consumer,1,33.51,0.0,33.51,0,33.51
O100746,2024-02-02,2024-02,C10178,P1017,T-Shirt,Merch,United States,Online,Consumer,2,32.16,0.15,64.32,0,54.67
O100747,2024-02-16,2024-02,C10031,P1007,Earl Grey,Tea,United States,Online,Consumer,2,14.51,0.15,29.02,0,24.67
O100748,2024-02-24,2024-02,C10195,P1013,Matcha Tin,Tea,United States,Online,Consumer,1,21.4,0.1,21.4,0,19.26
O100749,2024-02-21,2024-02,C10005,P1016,Pour Over Kit,Equipment,United States,Online,Consumer,1,42.31,0.1,42.31,1,-38.08
O100750,2024-02-06,2024-02,C10412,P1012,Herbal Tea,Tea,United States,Online,Consumer,3,12.79,0.05,38.37,0,36.45
O100751,2024-02-12,2024-02,C10362,P1004,Colombian Beans,Coffee,United States,Online,Consumer,2,18.53,0.2,37.06,0,29.65
O100752,2024-02-02,2024-02,C10161,P1016,Pour Over Kit,Equipment,United States,Online,Consumer,1,44.45,0.0,44.45,0,44.45
O100753,2024-02-02,2024-02,C10368,P1014,Milk Frother,Equipment,United States,Online,Consumer,1,31.47,0.0,31.47,0,31.47
O100754,2024-02-20,2024-02,C10454,P1009,Ethiopian Beans,Coffee,United States,Online,Consumer,3,21.2,0.2,63.6,0,50.88
O100755,2024-02-01,2024-02,C10340,P1008,Espresso Blend,Coffee,United States,Online,Consumer,1,22.21,0.05,22.21,0,21.1
O100756,2024-02-07,2024-02,C10368,P1005,Cookie Pack,Bakery,United States,Online,Consumer,2,11.19,0.1,22.38,0,20.14
O100757,2024-02-18,2024-02,C10182,P1019,Travel Mug,Merch,United States,Online,Consumer,3,26.45,0.1,79.35,0,71.41
O100758,2024-02-24,2024-02,C10439,P1017,T-Shirt,Merch,United States,Online,Consumer,1,33.51,0.0,33.51,0,33.51
O100759,2024-02-04,2024-02,C10060,P1012,Herbal Tea,Tea,United States,Online,Consumer,1,12.39,0.0,12.39,0,12.39
O100760,2024-02-28,2024-02,C10071,P1012,Herbal Tea,Tea,United States,Online,Consumer,1,11.31,0.15,11.31,0,9.61
O100761,2024-02-17,2024-02,C10200,P1012,Herbal Tea,Tea,United States,Online,Consumer,3,11.27,0.05,33.81,0,32.12
O100762,2024-02-18,2024-02,C10325,P1012,Herbal Tea,Tea,United States,Online,Consumer,2,12.3,0.15,24.6,0,20.91
O100763,2024-02-06,2024-02,C10335,P1019,Travel Mug,Merch,United States,Online,Consumer,1,28.73,0.1,28.73,0,25.86
O100764,2024-02-26,2024-02,C10510,P1012,Herbal Tea,Tea,United States,Online,Consumer,1,11.56,0.2,11.56,0,9.25
O100765,2024-02-17,2024-02,C10127,P1013,Matcha Tin,Tea,United States,Online,Consumer,2,23.21,0.05,46.42,0,44.1
O100766,2024-02-09,2024-02,C10441,P1012,Herbal Tea,Tea,United States,Online,Consumer,1,12.11,0.0,12.11,0,12.11
O100767,2024-02-15,2024-02,C10457,P1009,Ethiopian Beans,Coffee,United States,Online,Consumer,1,22.68,0.2,22.68,0,18.14
O100768,2024-02-17,2024-02,C10049,P1002,Ceramic Mug,Merch,United States,Online,Corporate,1,16.75,0.0,16.75,0,16.75
O100769,2024-02-14,2024-02,C10362,P1009,Ethiopian Beans,Coffee,United States,Online,Consumer,4,22.73,0.0,90.92,0,90.92
O100770,2024-02-03,2024-02,C10188,P1001,Burr Grinder,Equipment,United States,Online,Small Business,2,98.68,0.0,197.36,0,197.36
O100771,2024-02-15,2024-02,C10273,P1019,Travel Mug,Merch,United States,Online,Consumer,2,25.01,0.0,50.02,0,50.02
O100772,2024-02-26,2024-02,C10572,P1003,Cold Brew Pack,Coffee,United States,Online,Consumer,2,16.7,0.2,33.4,0,26.72
O100773,2024-02-14,2024-02,C10366,P1007,Earl Grey,Tea,United States,Online,Consumer,3,12.42,0.1,37.26,0,33.53
O100774,2024-02-28,2024-02,C10335,P1010,French Press,Equipment,United States,Online,Consumer,2,34.18,0.0,68.36,1,-68.36
O100775,2024-02-18,2024-02,C10444,P1009,Ethiopian Beans,Coffee,United States,Online,Consumer,2,22.46,0.05,44.92,0,42.67
O100776,2024-02-18,2024-02,C10474,P1000,Biscotti Jar,Bakery,United States,Online,Consumer,1,13.2,0.05,13.2,0,12.54
O100777,2024-02-04,2024-02,C10051,P1010,French Press,Equipment,United States,Online,Consumer,1,34.01,0.05,34.01,0,32.31
O100778,2024-02-17,2024-02,C10384,P1011,Green Tea,Tea,United States,Online,Consumer,1,14.54,0.0,14.54,0,14.54
O100779,2024-02-08,2024-02,C10025,P1012,Herbal Tea,Tea,United States,Online,Consumer,1,11.24,0.0,11.24,0,11.24
O100780,2024-02-07,2024-02,C10607,P1014,Milk Frother,Equipment,United States,Online,Consumer,2,26.98,0.2,53.96,0,43.17
O100781,2024-02-18,2024-02,C10283,P1006,Croissant Box,Bakery,United States,Online,Consumer,3,19.63,0.0,58.89,0,58.89
O100782,2024-02-02,2024-02,C10508,P1016,Pour Over Kit,Equipment,United States,Online,Consumer,2,39.32,0.15,78.64,0,66.84
O100783,2024-02-07,2024-02,C10117,P1013,Matcha Tin,Tea,United States,Online,Consumer,3,24.25,0.1,72.75,0,65.48
O100784,2024-02-28,2024-02,C10080,P1001,Burr Grinder,Equipment,United States,Online,Consumer,1,100.54,0.0,100.54,0,100.54
O100785,2024-02-23,2024-02,C10002,P1001,Burr Grinder,Equipment,United States,Online,Consumer,2,89.93,0.0,179.86,0,179.86
O100786,2024-02-10,2024-02,C10582,P1000,Biscotti Jar,Bakery,United States,Online,Small Business,3,14.58,0.1,43.74,0,39.37
O100787,2024-02-21,2024-02,C10015,P1004,Colombian Beans,Coffee,United States,Online,Small Business,2,19.64,0.05,39.28,0,37.32
O100788,2024-02-16,2024-02,C10442,P1006,Croissant Box,Bakery,United States,Online,Consumer,6,18.24,0.0,109.44,0,109.44
O100789,2024-02-02,2024-02,C10344,P1000,Biscotti Jar,Bakery,United States,Online,Consumer,3,14.28,0.0,42.84,0,42.84
O100790,2024-02-08,2024-02,C10310,P1002,Ceramic Mug,Merch,United States,Online,Consumer,3,17.34,0.1,52.02,0,46.82
O100791,2024-02-08,2024-02,C10515,P1016,Pour Over Kit,Equipment,United States,Online,Consumer,1,40.8,0.0,40.8,0,40.8
O100792,2024-02-25,2024-02,C10623,P1011,Green Tea,Tea,United States,Online,Consumer,1,15.71,0.0,15.71,0,15.71
O100793,2024-02-17,2024-02,C10201,P1001,Burr Grinder,Equipment,United States,Online,Consumer,1,100.58,0.0,100.58,0,100.58
O100794,2024-02-01,2024-02,C10122,P1016,Pour Over Kit,Equipment,United States,Online,Consumer,2,40.2,0.05,80.4,0,76.38
O100795,2024-02-21,2024-02,C10364,P1011,Green Tea,Tea,United States,Store Pickup,Consumer,1,15.67,0.1,15.67,0,14.1
O100796,2024-02-09,2024-02,C10065,P1011,Green Tea,Tea,United States,Store Pickup,Consumer,1,13.45,0.05,13.45,0,12.78
O100797,2024-02-07,2024-02,C10615,P1008,Espresso Blend,Coffee,United States,Store Pickup,Consumer,1,19.46,0.1,19.46,0,17.51
O100798,2024-02-13,2024-02,C10293,P1006,Croissant Box,Bakery,United States,Store Pickup,Consumer,6,18.05,0.0,108.3,0,108.3
O100799,2024-02-27,2024-02,C10441,P1007,Earl Grey,Tea,United States,Store Pickup,Consumer,3,14.47,0.1,43.41,0,39.07
O100800,2024-02-02,2024-02,C10134,P1005,Cookie Pack,Bakery,United States,Store Pickup,Consumer,2,10.8,0.05,21.6,0,20.52
O100801,2024-02-28,2024-02,C10614,P1012,Herbal Tea,Tea,United States,Store Pickup,Consumer,2,11.56,0.05,23.12,0,21.96
O100802,2024-02-16,2024-02,C10514,P1011,Green Tea,Tea,United States,Store Pickup,Consumer,2,15.62,0.1,31.24,0,28.12
O100803,2024-02-25,2024-02,C10443,P1011,Green Tea,Tea,United States,Store Pickup,Corporate,5,15.55,0.1,77.75,0,69.98
O100804,2024-02-22,2024-02,C10423,P1002,Ceramic Mug,Merch,United States,Store Pickup,Consumer,2,18.46,0.0,36.92,0,36.92
O100805,2024-02-16,2024-02,C10068,P1009,Ethiopian Beans,Coffee,United States,Store Pickup,Consumer,1,23.72,0.0,23.72,0,23.72
O100806,2024-02-16,2024-02,C10304,P1014,Milk Frother,Equipment,United States,Store Pickup,Consumer,1,30.62,0.05,30.62,0,29.09
O100807,2024-02-12,2024-02,C10576,P1008,Espresso Blend,Coffee,United States,Store Pickup,Consumer,3,22.88,0.0,68.64,0,68.64
O100808,2024-02-06,2024-02,C10149,P1000,Biscotti Jar,Bakery,United States,Store Pickup,Consumer,3,14.62,0.1,43.86,0,39.47
O100809,2024-02-25,2024-02,C10644,P1003,Cold Brew Pack,Coffee,United States,Store Pickup,Consumer,4,15.77,0.1,63.08,0,56.77
O100810,2024-02-05,2024-02,C10188,P1013,Matcha Tin,Tea,United States,Store Pickup,Small Business,2,23.09,0.1,46.18,0,41.56
O100811,2024-02-07,2024-02,C10269,P1016,Pour Over Kit,Equipment,United States,Store Pickup,Consumer,1,37.69,0.1,37.69,1,-33.92
O100812,2024-02-17,2024-02,C10108,P1016,Pour Over Kit,Equipment,United States,Store Pickup,Consumer,1,41.59,0.1,41.59,0,37.43
O100813,2024-02-17,2024-02,C10037,P1003,Cold Brew Pack,Coffee,United States,Store Pickup,Consumer,1,17.64,0.0,17.64,0,17.64
O100814,2024-02-27,2024-02,C10188,P1013,Matcha Tin,Tea,United States,Store Pickup,Small Business,3,21.2,0.05,63.6,0,60.42
O100815,2024-02-04,2024-02,C10615,P1012,Herbal Tea,Tea,United States,Store Pickup,Consumer,4,12.76,0.05,51.04,0,48.49
O100816,2024-02-15,2024-02,C10360,P1006,Croissant Box,Bakery,United States,Store Pickup,Consumer,2,18.6,0.0,37.2,0,37.2
O100817,2024-03-23,2024-03,C10067,P1015,Muffin Box,Bakery,Australia,Marketplace,Consumer,1,11.1,0.0,11.1,0,11.1
O100818,2024-03-01,2024-03,C10073,P1010,French Press,Equipment,Australia,Marketplace,Consumer,1,23.65,0.1,23.65,0,21.29
O100819,2024-03-10,2024-03,C10649,P1011,Green Tea,Tea,Australia,Marketplace,Consumer,2,11.18,0.2,22.36,0,17.89
O100820,2024-03-02,2024-03,C10606,P1018,Tote Bag,Merch,Australia,Marketplace,Consumer,2,16.02,0.0,32.04,0,32.04
O100821,2024-03-05,2024-03,C10073,P1003,Cold Brew Pack,Coffee,Australia,Marketplace,Consumer,2,12.38,0.25,24.76,0,18.57
O100822,2024-03-06,2024-03,C10649,P1002,Ceramic Mug,Merch,Australia,Marketplace,Consumer,3,13.24,0.0,39.72,0,39.72
O100823,2024-03-26,2024-03,C10004,P1002,Ceramic Mug,Merch,Australia,Marketplace,Consumer,2,13.3,0.05,26.6,0,25.27
O100824,2024-03-18,2024-03,C10621,P1008,Espresso Blend,Coffee,Australia,Marketplace,Consumer,1,14.41,0.1,14.41,0,12.97
O100825,2024-03-17,2024-03,C10528,P1011,Green Tea,Tea,Australia,Marketplace,Small Business,2,10.21,0.0,20.42,0,20.42
O100826,2024-03-05,2024-03,C10019,P1012,Herbal Tea,Tea,Australia,Marketplace,Consumer,1,8.61,0.0,8.61,0,8.61
O100827,2024-03-01,2024-03,C10067,P1012,Herbal Tea,Tea,Australia,Marketplace,Consumer,3,8.64,0.15,25.92,0,22.03
O100828,2024-03-24,2024-03,C10024,P1016,Pour Over Kit,Equipment,Australia,Marketplace,Consumer,1,32.48,0.0,32.48,0,32.48
O100829,2024-03-13,2024-03,C10301,P1003,Cold Brew Pack,Coffee,Australia,Marketplace,Consumer,2,12.45,0.05,24.9,0,23.65
O100830,2024-03-16,2024-03,C10019,P1019,Travel Mug,Merch,Australia,Marketplace,Consumer,2,19.15,0.2,38.3,0,30.64
O100831,2024-03-11,2024-03,C10601,P1017,T-Shirt,Merch,Australia,Marketplace,Consumer,1,22.89,0.1,22.89,0,20.6
O100832,2024-03-27,2024-03,C10307,P1000,Biscotti Jar,Bakery,Australia,Marketplace,Consumer,6,10.95,0.15,65.7,0,55.84
O100833,2024-03-26,2024-03,C10549,P1018,Tote Bag,Merch,Australia,Marketplace,Consumer,1,16.65,0.0,16.65,0,16.65
O100834,2024-03-26,2024-03,C10073,P1006,Croissant Box,Bakery,Australia,Marketplace,Consumer,6,14.0,0.15,84.0,0,71.4
O100835,2024-03-09,2024-03,C10564,P1008,Espresso Blend,Coffee,Australia,Marketplace,Consumer,2,16.43,0.1,32.86,0,29.57
O100836,2024-03-03,2024-03,C10456,P1005,Cookie Pack,Bakery,Australia,Marketplace,Consumer,4,7.41,0.05,29.64,0,28.16
O100837,2024-03-18,2024-03,C10401,P1004,Colombian Beans,Coffee,Australia,Marketplace,Consumer,3,15.71,0.2,47.13,0,37.7
O100838,2024-03-06,2024-03,C10271,P1008,Espresso Blend,Coffee,Australia,Online,Consumer,1,14.83,0.0,14.83,0,14.83
O100839,2024-03-21,2024-03,C10019,P1019,Travel Mug,Merch,Australia,Online,Consumer,1,20.63,0.0,20.63,0,20.63
O100840,2024-03-11,2024-03,C10532,P1012,Herbal Tea,Tea,Australia,Online,Consumer,4,8.54,0.1,34.16,0,30.74
O100841,2024-03-17,2024-03,C10019,P1008,Espresso Blend,Coffee,Australia,Online,Consumer,4,15.71,0.05,62.84,0,59.7
O100842,2024-03-03,2024-03,C10532,P1004,Colombian Beans,Coffee,Australia,Online,Consumer,1,14.41,0.0,14.41,0,14.41
O100843,2024-03-26,2024-03,C10019,P1002,Ceramic Mug,Merch,Australia,Online,Consumer,1,12.98,0.1,12.98,0,11.68
O100844,2024-03-01,2024-03,C10214,P1011,Green Tea,Tea,Australia,Online,Consumer,2,10.15,0.0,20.3,0,20.3
O100845,2024-03-11,2024-03,C10606,P1014,Milk Frother,Equipment,Australia,Online,Consumer,1,20.31,0.1,20.31,0,18.28
O100846,2024-03-22,2024-03,C10004,P1008,Espresso Blend,Coffee,Australia,Online,Consumer,3,15.81,0.15,47.43,0,40.32
O100847,2024-03-20,2024-03,C10271,P1001,Burr Grinder,Equipment,Australia,Online,Consumer,2,65.08,0.2,130.16,0,104.13
O100848,2024-03-02,2024-03,C10004,P1008,Espresso Blend,Coffee,Australia,Online,Consumer,3,16.78,0.0,50.34,0,50.34
O100849,2024-03-15,2024-03,C10030,P1017,T-Shirt,Merch,Australia,Online,Consumer,3,24.09,0.15,72.27,0,61.43
O100850,2024-03-27,2024-03,C10649,P1013,Matcha Tin,Tea,Australia,Online,Consumer,1,17.15,0.0,17.15,0,17.15
O100851,2024-03-31,2024-03,C10580,P1016,Pour Over Kit,Equipment,Australia,Online,Consumer,1,29.04,0.0,29.04,0,29.04
O100852,2024-03-21,2024-03,C10621,P1001,Burr Grinder,Equipment,Australia,Online,Consumer,2,71.6,0.0,143.2,0,143.2
O100853,2024-03-10,2024-03,C10597,P1001,Burr Grinder,Equipment,Australia,Online,Consumer,1,73.18,0.0,73.18,0,73.18
O100854,2024-03-02,2024-03,C10027,P1011,Green Tea,Tea,Australia,Online,Consumer,2,10.24,0.0,20.48,0,20.48
O100855,2024-03-16,2024-03,C10564,P1019,Travel Mug,Merch,Australia,Online,Consumer,1,18.87,0.0,18.87,0,18.87
O100856,2024-03-10,2024-03,C10086,P1004,Colombian Beans,Coffee,Australia,Online,Consumer,1,14.74,0.0,14.74,0,14.74
O100857,2024-03-18,2024-03,C10211,P1010,French Press,Equipment,Australia,Online,Consumer,1,26.92,0.1,26.92,0,24.23
O100858,2024-03-26,2024-03,C10561,P1009,Ethiopian Beans,Coffee,Australia,Online,Consumer,1,16.02,0.0,16.02,0,16.02
O100859,2024-03-30,2024-03,C10592,P1002,Ceramic Mug,Merch,Australia,Online,Consumer,2,13.04,0.1,26.08,0,23.47
O100860,2024-03-14,2024-03,C10067,P1004,Colombian Beans,Coffee,Australia,Online,Consumer,1,13.59,0.05,13.59,0,12.91
O100861,2024-03-18,2024-03,C10211,P1013,Matcha Tin,Tea,Australia,Online,Consumer,3,16.25,0.05,48.75,0,46.31
O100862,2024-03-04,2024-03,C10027,P1008,Espresso Blend,Coffee,Australia,Online,Consumer,1,15.03,0.05,15.03,0,14.28
O100863,2024-03-30,2024-03,C10077,P1005,Cookie Pack,Bakery,Australia,Online,Consumer,2,7.31,0.0,14.62,0,14.62
O100864,2024-03-04,2024-03,C10649,P1001,Burr Grinder,Equipment,Australia,Online,Consumer,1,74.88,0.1,74.88,0,67.39
O100865,2024-03-21,2024-03,C10135,P1007,Earl Grey,Tea,Australia,Online,Consumer,1,10.57,0.05,10.57,0,10.04
O100866,2024-03-05,2024-03,C10208,P1013,Matcha Tin,Tea,Australia,Online,Consumer,1,15.93,0.05,15.93,0,15.13
O100867,2024-03-17,2024-03,C10549,P1003,Cold Brew Pack,Coffee,Australia,Online,Consumer,1,11.35,0.2,11.35,0,9.08
O100868,2024-03-22,2024-03,C10030,P1010,French Press,Equipment,Australia,Online,Consumer,1,26.79,0.0,26.79,0,26.79
O100869,2024-03-31,2024-03,C10026,P1003,Cold Brew Pack,Coffee,Australia,Online,Consumer,1,11.84,0.0,11.84,0,11.84
O100870,2024-03-12,2024-03,C10549,P1018,Tote Bag,Merch,Australia,Store Pickup,Consumer,1,16.86,0.0,16.86,0,16.86
O100871,2024-03-08,2024-03,C10649,P1005,Cookie Pack,Bakery,Australia,Store Pickup,Consumer,6,7.53,0.0,45.18,0,45.18
O100872,2024-03-09,2024-03,C10024,P1017,T-Shirt,Merch,Australia,Store Pickup,Consumer,2,23.38,0.1,46.76,1,-42.08
O100873,2024-03-19,2024-03,C10214,P1000,Biscotti Jar,Bakery,Australia,Store Pickup,Consumer,2,9.48,0.05,18.96,0,18.01
O100874,2024-03-14,2024-03,C10271,P1006,Croissant Box,Bakery,Australia,Store Pickup,Consumer,2,13.94,0.0,27.88,0,27.88
O100875,2024-03-16,2024-03,C10458,P1005,Cookie Pack,Bakery,Australia,Store Pickup,Consumer,6,7.5,0.1,45.0,0,40.5
O100876,2024-03-17,2024-03,C10532,P1004,Colombian Beans,Coffee,Australia,Store Pickup,Consumer,2,15.68,0.1,31.36,0,28.22
O100877,2024-03-30,2024-03,C10461,P1016,Pour Over Kit,Equipment,Australia,Store Pickup,Consumer,1,32.66,0.05,32.66,0,31.03
O100878,2024-03-14,2024-03,C10424,P1014,Milk Frother,Equipment,Canada,Marketplace,Consumer,1,21.44,0.0,21.44,0,21.44
O100879,2024-03-02,2024-03,C10251,P1004,Colombian Beans,Coffee,Canada,Marketplace,Consumer,4,16.76,0.15,67.04,1,-56.98
O100880,2024-03-08,2024-03,C10308,P1012,Herbal Tea,Tea,Canada,Marketplace,Consumer,1,9.55,0.2,9.55,1,-7.64
O100881,2024-03-09,2024-03,C10082,P1017,T-Shirt,Merch,Canada,Marketplace,Small Business,1,23.09,0.2,23.09,0,18.47
O100882,2024-03-19,2024-03,C10264,P1004,Colombian Beans,Coffee,Canada,Marketplace,Consumer,2,16.29,0.05,32.58,0,30.95
O100883,2024-03-09,2024-03,C10219,P1005,Cookie Pack,Bakery,Canada,Marketplace,Consumer,3,8.91,0.0,26.73,1,-26.73
O100884,2024-03-04,2024-03,C10160,P1017,T-Shirt,Merch,Canada,Marketplace,Small Business,2,23.05,0.2,46.1,0,36.88
O100885,2024-03-01,2024-03,C10470,P1014,Milk Frother,Equipment,Canada,Marketplace,Consumer,1,23.0,0.0,23.0,0,23.0
O100886,2024-03-30,2024-03,C10006,P1019,Travel Mug,Merch,Canada,Marketplace,Consumer,2,21.62,0.05,43.24,0,41.08
O100887,2024-03-30,2024-03,C10144,P1015,Muffin Box,Bakery,Canada,Marketplace,Consumer,1,13.1,0.05,13.1,0,12.44
O100888,2024-03-09,2024-03,C10600,P1019,Travel Mug,Merch,Canada,Marketplace,Consumer,1,19.74,0.05,19.74,0,18.75
O100889,2024-03-25,2024-03,C10600,P1000,Biscotti Jar,Bakery,Canada,Marketplace,Consumer,1,10.95,0.1,10.95,0,9.86
O100890,2024-03-23,2024-03,C10600,P1006,Croissant Box,Bakery,Canada,Marketplace,Consumer,2,14.11,0.0,28.22,0,28.22
O100891,2024-03-01,2024-03,C10226,P1006,Croissant Box,Bakery,Canada,Marketplace,Consumer,4,14.4,0.0,57.6,0,57.6
O100892,2024-03-11,2024-03,C10346,P1011,Green Tea,Tea,Canada,Marketplace,Consumer,2,11.1,0.0,22.2,0,22.2
O100893,2024-03-12,2024-03,C10388,P1015,Muffin Box,Bakery,Canada,Marketplace,Consumer,1,13.41,0.1,13.41,0,12.07
O100894,2024-03-14,2024-03,C10198,P1006,Croissant Box,Bakery,Canada,Marketplace,Consumer,6,13.82,0.25,82.92,0,62.19
O100895,2024-03-28,2024-03,C10604,P1004,Colombian Beans,Coffee,Canada,Marketplace,Consumer,1,16.29,0.1,16.29,0,14.66
O100896,2024-03-09,2024-03,C10430,P1016,Pour Over Kit,Equipment,Canada,Marketplace,Consumer,1,32.72,0.15,32.72,0,27.81
O100897,2024-03-26,2024-03,C10012,P1004,Colombian Beans,Coffee,Canada,Marketplace,Consumer,3,15.81,0.15,47.43,0,40.32
O100898,2024-03-06,2024-03,C10289,P1018,Tote Bag,Merch,Canada,Marketplace,Consumer,1,18.64,0.05,18.64,0,17.71
O100899,2024-03-26,2024-03,C10329,P1012,Herbal Tea,Tea,Canada,Marketplace,Consumer,1,9.08,0.25,9.08,0,6.81
O100900,2024-03-06,2024-03,C10600,P1002,Ceramic Mug,Merch,Canada,Marketplace,Consumer,1,14.47,0.15,14.47,0,12.3
O100901,2024-03-14,2024-03,C10308,P1017,T-Shirt,Merch,Canada,Marketplace,Consumer,2,27.0,0.2,54.0,0,43.2
O100902,2024-03-23,2024-03,C10308,P1015,Muffin Box,Bakery,Canada,Marketplace,Consumer,3,12.98,0.05,38.94,0,36.99
O100903,2024-03-12,2024-03,C10262,P1009,Ethiopian Beans,Coffee,Canada,Marketplace,Consumer,4,16.54,0.0,66.16,0,66.16
O100904,2024-03-04,2024-03,C10219,P1002,Ceramic Mug,Merch,Canada,Online,Consumer,1,14.54,0.1,14.54,0,13.09
O100905,2024-03-15,2024-03,C10308,P1004,Colombian Beans,Coffee,Canada,Online,Consumer,2,16.6,0.0,33.2,0,33.2
O100906,2024-03-16,2024-03,C10100,P1003,Cold Brew Pack,Coffee,Canada,Online,Consumer,2,12.51,0.1,25.02,0,22.52
O100907,2024-03-26,2024-03,C10470,P1010,French Press,Equipment,Canada,Online,Consumer,1,28.94,0.2,28.94,0,23.15
O100908,2024-03-20,2024-03,C10543,P1004,Colombian Beans,Coffee,Canada,Online,Consumer,4,15.81,0.05,63.24,0,60.08
O100909,2024-03-11,2024-03,C10468,P1013,Matcha Tin,Tea,Canada,Online,Consumer,3,18.26,0.0,54.78,0,54.78
O100910,2024-03-26,2024-03,C10074,P1004,Colombian Beans,Coffee,Canada,Online,Consumer,1,17.17,0.05,17.17,0,16.31
O100911,2024-03-29,2024-03,C10550,P1015,Muffin Box,Bakery,Canada,Online,Consumer,1,13.47,0.05,13.47,1,-12.8
O100912,2024-03-25,2024-03,C10459,P1007,Earl Grey,Tea,Canada,Online,Consumer,2,9.88,0.1,19.76,0,17.78
