order_id,order_date,customer_id,segment,channel,country,city,region,category,product_name,quantity,unit_price,discount,shipping_cost,revenue
O102720,2024-03-26,C10484,Consumer,Store Pickup,United Kingdom,Manchester,Europe,Tea,Herbal Tea,4,10.0,0.0,9.05,40.0
O102723,2024-03-27,C10476,Corporate,Online,United States,Seattle,North America,Bakery,Biscotti Jar,2,11.5,0.0,,23.0
O102724,2024-02-05,C10078,Consumer,Online,Australia,Sydney,APAC,Tea,Matcha Tin,4,19.0,0.0,11.17,76.0
O102726,2024-03-20,C10198,Consumer,Online,Germany,Berlin,Europe,Coffee,Ethiopian Beans,2,18.0,0.0,5.11,36.0
O102729,2024-01-30,C10488,Consumer,Store Pickup,United States,Chicago,North America,Coffee,Ethiopian Beans,3,18.0,0.0,8.71,54.0
O102732,2024-06-20,C10615,Consumer,Store Pickup,France,Lyon,Europe,Bakery,Biscotti Jar,4,11.5,0.0,4.15,46.0
O102735,2024-01-29,C10332,Consumer,Online,Canada,Montreal,North America,Coffee,Espresso Blend,1,17.5,0.0,,17.5
O102737,2024-02-25,C10144,,Marketplace,United States,New York,North America,Bakery,Croissant Box,2,15.0,0.0,10.85,30.0
O102739,2024-02-19,C10352,,Online,France,Lyon,Europe,Bakery,Cookie Pack,4,9.0,0.0,7.05,36.0
O102740,2024-03-17,C10178,Small Business,Store Pickup,United States,Seattle,North America,Merch,Travel Mug,5,22.0,0.0,,110.0
O102741,2024-05-03,C10133,Consumer,Store Pickup,United Kingdom,London,Europe,Coffee,Ethiopian Beans,3,18.0,0.0,4.59,54.0
O102742,2024-01-17,C10299,Small Business,Store Pickup,United Kingdom,Manchester,Europe,tEA,Matcha Tin,2,19.0,0.0,8.29,38.0
O102745,2024-02-15,C10188,Small Business,Store Pickup,Canada,Montreal,North America,Tea,Green Tea,4,12.0,0.0,9.19,48.0
O102748,2024-06-28,C10568,Consumer,Marketplace,France,Marseille,Europe,Tea,Herbal Tea,1,10.0,0.1,5.77,9.0
O102749,2024-03-04,C10179,Consumer,Online,United States,Seattle,North America,Merch,Ceramic Mug,1,14.0,0.05,3.56,13.3
O102752,2024-05-27,C10555,Consumer,Store Pickup,United Kingdom,,Europe,Equipment,French Press,1,28.0,0.0,11.76,28.0
O102753,2024-02-29,C10446,Consumer,Online,United States,Austin,North America,Tea,Earl Grey,3,11.0,0.05,4.91,31.35
O102755,2024-06-28,C10157,Consumer,Online,Australia,Brisbane,APAC,Bakery,Muffin Box,3,13.0,0.0,10.79,39.0
O102757,2024-06-20,C10255,Small Business,Marketplace,United States,Austin,North America,Coffee,Espresso Blend,0,17.5,0.0,2.86,70.0
O102760,2024-01-23,C10227,Corporate,Online,Australia,Brisbane,APAC,Coffee,Cold Brew Pack,3,14.0,0.1,8.66,37.8
O102761,2024-02-16,C10311,Corporate,Marketplace,United States,Austin,North America,Tea,Matcha Tin,4,19.0,0.0,5.83,76.0
O102764,2024-02-05,C10232,Consumer,Marketplace,United States,New York,North America,Bakery,Biscotti Jar,4,11.5,0.0,8.11,46.0
O102766,2024-03-12,C10117,Consumer,Store Pickup,United States,Austin,North America,Coffee,,2,14.0,0.0,9.05,28.0
O102767,2024-02-26,C10063,Small Business,Online,United States,Chicago,North America,Coffee,Cold Brew Pack,2,14.0,0.0,3.76,28.0
O102768,2024-01-27,C10038,Small Business,Marketplace,United Kingdom,Manchester,Europe,Merch,Ceramic Mug,4,14.0,0.0,5.48,56.0
O102769,2024-02-03,C10270,Small Business,Store Pickup,United States,New York,North America,Equipment,French Press,3,29.4,0.0,10.46,88.2
O102772,2024-04-12,C10243,Consumer,Online,United States,Chicago,North America,Equipment,French Press,5,29.4,0.0,8.21,147.0
O102775,2024-01-31,C10412,Consumer,Online,United States,Austin,North America,Tea,Herbal Tea,2,10.0,0.0,10.48,20.0
O102777,2024-03-26,C10069,Consumer,Store Pickup,Australia,Sydney,APAC,Merch,Travel Mug,3,22.0,0.0,8.39,66.0
O102779,2024-03-18,C10359,Consumer,marketplace,United States,Seattle,North America,Bakery,Muffin Box,3,13.0,0.0,9.52,39.0
O102782,2024-03-21,C10161,Consumer,Store Pickup,United Kingdom,Birmingham,Europe,Equipment,Burr Grinder,2,79.0,0.15,3.11,134.3
O102784,2024-04-02,C10328,Small Business,Online,United Kingdom,Birmingham,Europe,Bakery,Biscotti Jar,-1,11.5,0.0,12.02,-11.5
O102786,2024-04-23,C10019,Small Business,Online,Australia,Sydney,APAC,Coffee,Ethiopian Beans,3,18.0,0.0,9.44,54.0
O102788,2024-04-28,C10352,Consumer,Online,United States,San Jose,North America,Coffee,Espresso Blend,-2,17.5,0.0,8.93,-35.0
O102789,2024-06-20,C10444,Consumer,Online,Germany,Munich,Europe,Coffee,Espresso Blend,5,17.5,0.0,6.74,87.5
O102790,2024-06-08,C10020,Consumer,Online,United Kingdom,Manchester,Europe,Tea,Green Tea,4,12.0,0.0,12.06,48.0
O102792,2024-04-15,C10024,Consumer,Marketplace,France,Paris,Europe,Tea,Earl Grey,2,11.0,0.0,8.75,22.0
O102794,2024-03-27,C10599,Consumer,Online,United Kingdom,Manchester,Europe,Merch,Travel Mug,4,22.0,0.0,6.81,88.0
O102797,2024-04-22,C10325,Small Business,Online,United States,Austin,North America,Merch,Travel Mug,4,22.0,0.0,4.19,88.0
O102799,2024-02-14,C10507,Corporate,Online,United States,Chicago,North America,Equipment,French Press,1,28.0,0.0,12.18,28.0
O102800,2024-02-13,C10158,Consumer,Marketplace,United States,Austin,North America,Bakery,Biscotti Jar,2,12.08,0.05,3.13,22.94
O102801,2024-04-17,C10476,Consumer,Marketplace,United States,Austin,North America,Coffee,Cold Brew Pack,5,14.0,0.0,2.78,70.0
O102804,2024-06-13,C10055,Small Business,Store Pickup,Australia,Brisbane,APAC,Coffee,Colombian Beans,4,17.32,0%,10.38,69.3
O102807,2024-01-14,C10607,Consumer,Online,United States,Seattle,North America,Coffee,Espresso Blend,2,18.38,0.05,8.8,34.91
O102809,2024-01-08,C10280,Small Business,Online,United States,Seattle,North America,Merch,Travel Mug,4,22.0,0.0,5.52,88.0
O102812,2024-01-31,C10488,,Marketplace,United Kingdom,London,Europe,Coffee,Cold Brew Pack,5,14.0,0.0,5.72,70.0
O102814,2024-04-25,C10544,Consumer,Online,Canada,Toronto,North America,Coffee,Espresso Blend,5,17.5,0.0,12.13,87.5
O102817,2024-02-05,C10116,Consumer,Online,United Kingdom,Manchester,Europe,Equipment,Milk Frother,4,22.8,0.0,7.64,91.2
O102819,2024-04-28,C10179,Corporate,Online,Canada,Toronto,North America,Equipment,Burr Grinder,3,79.0,0.0,5.22,237.0
O102820,2024-05-25,C10555,Small Business,Online,United Kingdom,Manchester,Europe,Tea,Earl Grey,3,10.45,0.0,12.09,31.35
O102822,2024-01-30,C10377,Consumer,Online,Canada,Toronto,North America,Coffee,Cold Brew Pack,1,14.7,0.0,8.37,14.7
O102825,2024-05-28,C10510,Consumer,Online,United States,Seattle,North America,Tea,Matcha Tin,2,19.0,0.05,,36.1
O102828,2024-05-01,C10466,Small Business,Marketplace,United States,San Jose,North America,Coffee,Espresso Blend,4,18.38,0.0,12.38,73.5
O102830,2024-02-29,C10405,Consumer,Marketplace,United States,Austin,North America,Coffee,Ethiopian Beans,1,18.0,0.15,3.43,15.3
O102833,2024-03-10,C10336,Small Business,Online,United States,New York,North America,Bakery,Muffin Box,3,13.0,0.0,8.66,39.0
O102836,2024-01-21,C10392,,,United States,Austin,North America,Tea,Matcha Tin,5,19.95,0.0,,99.75
O102838,2024-05-04,C10603,Corporate,Store Pickup,United Kingdom,Birmingham,Europe,Tea,Herbal Tea,3,9.5,0.0,4.41,28.5
O102841,2024-02-18,C10585,Consumer,Store Pickup,United States,San Jose,North America,Tea,Matcha Tin,2,19.95,0.0,9.52,39.9
O102842,05/30/2024,C10311,Corporate,Online,Canada,Montreal,North America,Bakery,Biscotti Jar,3,10.92,0.0,,32.78
O102845,2024-03-06,C10644,Consumer,Online,United Kingdom,unknown,Europe,Bakery,Biscotti Jar,5,11.5,0.0,,57.5
O102848,2024-01-29,C10619,Small Business,Online,United Kingdom,London,Europe,Merch,Tote Bag,4,17.1,0.0,8.8,68.4
O102849,2024-03-28,C10319,,Store Pickup,France,Paris,Europe,Coffee,Ethiopian Beans,2,17.1,0.0,10.9,34.2
O102852,2024-02-28,C10612,Consumer,Store Pickup,United Kingdom,,Europe,Tea,Green Tea,5,12.0,0.0,8.93,60.0
O102855,2024-06-20,C10481,Small Business,Store Pickup,United States,Chicago,North America,Merch,Travel Mug,3,20.9,0.0,,62.7
O102858,2024-06-09,C10050,Consumer,Store Pickup,Canada,Vancouver,North America,Bakery,Croissant Box,3,15.0,0.0,,45.0
O102861,2024-03-18,C10455,Consumer,Online,United States,New York,North America,Bakery,Cookie Pack,4,9.0,0.0,2.62,36.0
O102864,2024-01-23,C10276,Consumer,Online,United Kingdom,London,Europe,Equipment,French Press,2,28.0,0.0,9.01,56.0
O102867,2024-02-08,C10520,Consumer,Online,United Kingdom,Manchester,Europe,Merch,Tote Bag,2,18.0,0.0,3.03,36.0
O102870,2024-02-13,C10304,,,Germany,Hamburg,Europe,Equipment,Pour Over Kit,2,34.0,0.0,,68.0
O102872,2024-03-12,C10376,Consumer,Store Pickup,United States,New York,North America,Coffee,Colombian Beans,2,16.5,0.0,4.59,33.0
O102873,2024-05-16,C10486,Consumer,Online,Canada,Montreal,North America,Merch,Tote Bag,2,18.0,0.0,6.16,36.0
O102874,2024-05-01,C10464,Consumer,Online,Australia,Brisbane,APAC,Coffee,Cold Brew Pack,5,14.0,0.0,9.68,70.0
O102877,2024-02-21,C10117,Corporate,Store Pickup,United States,Chicago,North America,Bakery,Muffin Box,4,13.65,0.1,8.95,49.14
O102878,2024-02-23,C10540,,,Australia,Brisbane,APAC,Equipment,Burr Grinder,2,82.95,0.0,5.11,165.9
O102881,2024-01-26,C10123,Consumer,Online,United Kingdom,London,Europe,Merch,Travel Mug,4,22.0,0.0,8.84,88.0
O102883,2024-06-07,C10461,Small Business,Marketplace,Germany,Berlin,Europe,Equipment,Burr Grinder,3,$82.95,0.15,11.46,211.52
O102884,2024-04-11,C10225,Consumer,Online,United Kingdom,Birmingham,Europe,Equipment,French Press,4,28.0,0.0,10.8,112.0
O102887,2024-01-13,C10315,Consumer,Online,Canada,Toronto,North America,Tea,Earl Grey,5,11.0,0.0,3.52,55.0
O102890,2024-02-01,C10021,,Online,Germany,Berlin,Europe,Bakery,Biscotti Jar,-1,11.5,0.0,5.4,-11.5
O102892,2024-03-07,C10006,Consumer,Online,Australia,unknown,APAC,Tea,Green Tea,2,11.4,0.15,9.44,19.38
O102895,2024-01-05,C10203,Corporate,Marketplace,United States,New York,North America,Coffee,Ethiopian Beans,4,18.0,0.05,7.81,68.4
O102898,2024-05-24,C10519,Consumer,Online,United States,Austin,North America,Merch,T-Shirt,5,26.0,0.1,2.79,117.0
O102901,2024-06-07,C10047,Small Business,Online,United States,Chicago,North America,Tea,Herbal Tea,3,9.5,0.0,4.49,28.5
O102903,2024-02-06,C10008,Consumer,Online,United States,Seattle,North America,Merch,T-Shirt,3,26.0,0.15,9.69,66.3
O102906,2024-06-14,C10216,Corporate,Online,United States,Seattle,North America,Coffee,Espresso Blend,1,17.5,0.0,10.79,17.5
O102909,2024-06-18,C10593,Consumer,Marketplace,United States,Chicago,North America,Coffee,Colombian Beans,4,16.5,0.0,8.56,66.0
O102910,2024-06-16,C10369,Corporate,Online,United States,New York,North America,Tea,Earl Grey,1,11.55,0.0,9.33,11.55
O102913,2024-01-10,C10391,Consumer,Online,Canada,Montreal,North America,Coffee,Cold Brew Pack,1,14.0,0.0,,14.0
O102915,2024-02-26,C10401,Consumer,Online,Germany,Hamburg,Europe,Equipment,Burr Grinder,3,79.0,0.0,5.47,237.0
O102917,2024-01-01,C10298,Consumer,Online,United Kingdom,Birmingham,Europe,Equipment,Burr Grinder,5,79.0,0.0,9.87,395.0
O102920,2024-03-19,C10354,Small Business,Online,United Kingdom,Birmingham,Europe,Bakery,Biscotti Jar,3,11.5,0.0,7.69,34.5
O102922,2024-01-18,C10392,Corporate,Online,Australia,Melbourne,APAC,Merch,Tote Bag,2,18.9,0.05,4.33,35.91
O102925,2024-04-07,C10264,Consumer,Online,Canada,Montreal,North America,Coffee,Cold Brew Pack,5,14.0,0.05,2.65,66.5
O102927,2024-01-16,C10223,Consumer,Online,Canada,Toronto,North America,Bakery,Biscotti Jar,1,11.5,0.0,4.27,11.5
O102928,2024-05-28,C10634,Consumer,Marketplace,France,Marseille,Europe,Coffee,Espresso Blend,5,18.38,0.1,5.29,82.69
O102930,2024-01-10,C10089,Small Business,Store Pickup,Australia,Brisbane,APAC,Merch,Travel Mug,1,22.0,0.0,3.99,22.0
O102933,2024-03-02,C10338,Consumer,Online,France,Marseille,Europe,Tea,Matcha Tin,3,19.0,0.0,7.62,57.0
O102936,2024-05-07,C10277,Consumer,Online,United States,Seattle,North America,Bakery,Muffin Box,3,13.0,0.15,4.74,33.15
O102939,2024-06-12,C10381,Small Business,Marketplace,Canada,Vancouver,North America,Merch,T-Shirt,4,26.0,0.1,12.06,93.6
O102940,2024-04-21,C10623,,,United States,Chicago,North America,Merch,Tote Bag,4,18.0,0.0,,72.0
O102943,2024-05-15,C10584,Small Business,Store Pickup,Canada,Toronto,North America,Equipment,Pour Over Kit,4,34.0,0.0,8.57,136.0
O102944,2024-01-08,C10241,Consumer,Online,United States,Seattle,North America,Merch,Travel Mug,3,22.0,0.0,5.7,66.0
O102945,2024-05-18,C10274,Consumer,Marketplace,France,Lyon,Europe,Merch,Travel Mug,2,20.9,0.0,11.43,41.8
O102947,2024-04-01,C10435,Consumer,Online,United Kingdom,Manchester,Europe,Merch,Tote Bag,2,18.0,0.0,5.68,36.0
O102948,2024-01-10,C10227,Consumer,Online,United States,Austin,North America,Tea,Earl Grey,4,11.0,0.0,10.67,44.0
O102951,2024-03-30,C10398,Small Business,Online,Australia,Melbourne,APAC,Tea,Matcha Tin,5,18.05,0.0,4.52,90.25
O102954,2024-06-12,C10403,,Online,Australia,Brisbane,APAC,Equipment,Milk Frother,5,22.8,0.0,8.33,114.0
O102957,2024-05-18,C10079,Consumer,Online,France,Paris,Europe,Equipment,French Press,3,28.0,0.0,10.14,84.0
O102959,2024-04-20,C10561,Small Business,Store Pickup,Australia,Melbourne,APAC,Equipment,Burr Grinder,4,79.0,0.0,3.88,316.0
O102961,06/13/2024,C10459,Small Business,Online,Germany,Munich,Europe,Coffee,Cold Brew Pack,2,14.0,0.0,10.06,28.0
O102963,2024-02-05,C10416,Small Business,Online,Germany,Berlin,Europe,Equipment,Pour Over Kit,5,34.0,0.0,11.54,170.0
O102964,2024-05-10,C10552,Consumer,Online,Canada,,North America,Coffee,Ethiopian Beans,1,18.0,0.0,4.55,18.0
O102967,2024-05-06,C10128,Small Business,Online,France,Marseille,Europe,Merch,T-Shirt,2,26.0,0.0,3.09,52.0
O102968,2024-03-28,C10517,Small Business,Marketplace,United States,Chicago,North America,Coffee,Cold Brew Pack,2,14.0,0.1,,25.2
O102970,2024-04-01,C10357,Corporate,Online,United States,New York,North America,Bakery,Croissant Box,5,15.0,0.15,11.97,63.75
O102972,2024-02-16,C10307,Corporate,Marketplace,Canada,Vancouver,North America,Coffee,Espresso Blend,3,17.5,0.0,9.71,52.5
O102974,2024-02-20,C10571,Consumer,Online,United States,Chicago,North America,Coffee,Colombian Beans,4,$16.5,0.0,4.63,66.0
O102975,2024-01-30,C10300,Small Business,Marketplace,United States,San Jose,North America,Bakery,Muffin Box,1,13.0,0.0,7.34,13.0
O102977,2024-05-27,C10598,Consumer,Online,United States,Chicago,North America,Equipment,Pour Over Kit,3,34.0,0.0,2.87,102.0
O102979,2024-06-11,C10264,Consumer,Online,United States,Chicago,North America,Coffee,Cold Brew Pack,3,14.0,0.0,12.35,42.0
O102981,2024-06-02,C10154,Corporate,Marketplace,Canada,Montreal,North America,Tea,Matcha Tin,3,19.0,0.0,8.72,57.0
O102982,2024-05-03,C10363,Corporate,Online,United States,San Jose,North America,Equipment,Milk Frother,2,22.8,0.0,3.16,45.6
O102985,2024-01-10,C10190,Consumer,Store Pickup,United Kingdom,London,Europe,Merch,Tote Bag,1,18.0,0.0,4.0,18.0
O102988,2024-01-31,C10526,Corporate,Marketplace,Canada,Toronto,North America,Coffee,Colombian Beans,-1,16.5,0.15,2.8,-14.02
O102991,2024-03-27,C10145,Small Business,Online, UNITED KINGDOM ,Birmingham,Europe,Bakery,Biscotti Jar,5,11.5,0.0,5.79,57.5
O102993,2024-04-18,C10406,Small Business,Online,United States,New York,North America,Coffee,Ethiopian Beans,5,18.0,0.15,5.29,76.5
O102995,2024-02-08,C10534,Small Business,Marketplace,United States,Seattle,North America,Bakery,Croissant Box,2,15.0,0.05,8.73,28.5
O102996,2024-02-29,C10170,Consumer,Online,Germany,Munich,Europe,Coffee,Espresso Blend,4,17.5,0.0,2.73,70.0
O102999,2024-01-21,C10525,Consumer,Online,United States,Chicago,North America,Tea,Herbal Tea,3,10.5,0.0,6.81,31.5
O103000,2024-06-05,C10543,Consumer,Marketplace,United Kingdom,Manchester,Europe,Bakery,Cookie Pack,5,9.0,0.0,10.35,45.0
O103001,2024-02-08,C10284,Small Business,Online,Germany,Berlin,Europe,Coffee,Colombian Beans,2,16.5,0.15,4.95,28.05
O103004,2024-01-22,C10620,Corporate,Online,Germany,Munich,Europe,Equipment,Burr Grinder,2,79.0,0.0,6.19,158.0
O103005,2024-01-12,C10396,Corporate,Marketplace,Canada,Toronto,North America,Tea,Matcha Tin,1,19.0,0.0,6.6,19.0
O103008,2024/05/24,C10378,Consumer,Online,United Kingdom,Birmingham,Europe,Coffee,Espresso Blend,4,17.5,0.05,6.77,66.5
O103010,2024-04-11,C10425,Consumer,Online,Australia,Brisbane,APAC,Coffee,Colombian Beans,5,16.5,0.0,5.87,82.5
O103011,2024-02-27,C10071,Consumer,Marketplace,United States,Chicago,North America,Equipment,Pour Over Kit,5,34.0,0.0,5.25,170.0
O103013,2024-04-21,C10280,Consumer,Marketplace,United Kingdom,Birmingham,Europe,Coffee,Colombian Beans,3,16.5,0.0,11.26,49.5
O103016,2024-03-11,C10455,Consumer,Marketplace,United Kingdom,London,Europe,Tea,Earl Grey,5,11.55,0.05,10.67,54.86
O103019,2024-05-19,C10617,Consumer,Online,United Kingdom,Birmingham,Europe,Equipment,French Press,2,28.0,0.0,4.48,56.0
O103022,2024-05-19,C10300,Consumer,Online,United Kingdom,London,Europe,Coffee,Colombian Beans,5,16.5,0.05,10.09,78.38
O103025,2024-01-13,C10096,Consumer,Online,Australia,Sydney,APAC,Bakery,Croissant Box,3,15.0,0.1,12.33,40.5
O103027,2024-03-31,C10397,Consumer,Online,United Kingdom,Birmingham,Europe,Equipment,Pour Over Kit,2,32.3,0.0,4.1,64.6
O103029,2024-02-18,C10363,Consumer,Online,United States,New York,North America,Coffee,Espresso Blend,3,17.5,0.0,9.45,52.5
O103031,2024-04-05,C10136,Consumer,Marketplace,Canada,Toronto,North America,Equipment,Pour Over Kit,5,34.0,0.0,11.59,170.0
O103033,2024-03-31,C10369,Corporate,Online,United States,Austin,North America,Merch,T-Shirt,1,26.0,0.0,11.25,26.0
O103034,2024-03-21,C10003,Small Business,Marketplace,United States,,North America,Bakery,Biscotti Jar,5,12.08,0.0,2.64,60.38
O103036,2024-01-20,C10315,Consumer,Store Pickup,Germany,Munich,Europe,Merch,Travel Mug,3,22.0,0.0,5.95,66.0
O103037,2024-02-02,C10165,Consumer, ,United States,Austin,North America,Bakery,Muffin Box,4,13.0,0.0,6.57,52.0
O103038,2024-01-20,C10420,Consumer,Store Pickup,United Kingdom,Birmingham,Europe,Tea,Matcha Tin,-2,19.0,0.05,10.54,-36.1
O103040,2024-05-05,C10308,Corporate,Online,Canada,Montreal,North America,Tea,Green Tea,3,11.4,0.1,9.26,30.78
O103042,2024-02-17,C10578,,Online,United Kingdom,London,Europe,Coffee,Cold Brew Pack,2,14.0,0%,8.68,28.0
O103045,2024-05-24,C10249,Small Business,Online, FRANCE ,Marseille,Europe,Coffee,Colombian Beans,4,16.5,0.0,4.56,66.0
O103048,2024-06-11,C10645,Consumer,Online,Australia,Brisbane,APAC,Tea,Green Tea,1,11.4,0.05,5.18,10.83
O103049,2024-01-01,C10355,Consumer,Online,Germany,Munich,Europe,Equipment,Burr Grinder,2,79.0,0.0,6.82,158.0
O103052,2024-01-28,C10304,,Online,United States,San Jose,North America,Bakery,Cookie Pack,5,9.0,0.15,12.13,38.25
O103053,2024-06-05,C10282,Consumer,Store Pickup,United States,Chicago,North America,Tea,Green Tea,3,12.0,0.0,8.22,36.0
O103056,2024-05-30,C10246,Small Business,Online,United States,Austin,North America,Merch,Tote Bag,5,18.0,0.0,4.78,90.0
O103058,2024-02-26,C10462,Small Business,Store Pickup,France,Marseille,Europe,Bakery,Biscotti Jar,1,11.5,0.0,4.23,11.5
O103061,2024-01-01,C10349,Consumer,Store Pickup,United Kingdom,Birmingham,Europe,Bakery,Cookie Pack,-1,9.0,0.0,12.19,-9.0
O103063,2024-04-08,C10617,Consumer,Online,United States,Chicago,North America,Bakery,Croissant Box,4,15.75,0.0,4.04,63.0
O103066,2024-02-02,C10269,Consumer,Online,United States,Chicago,North America,Equipment,Pour Over Kit,2,34.0,0.0,9.34,68.0
O103068,2024-05-16,C10081,Small Business,Online,Germany,Munich,Europe,Equipment,French Press,1,28.0,0.1,7.58,25.2
O103070,2024-06-18,C10632,Consumer,Marketplace,United Kingdom,Manchester,Europe,Coffee,Colombian Beans,5,16.5,0.05,2.72,78.38
O103073,2024-04-05,C10519,Consumer,N/A,United States,Seattle,North America,Coffee,Espresso Blend,2,16.62,0.0,11.62,33.25
O103075,2024-03-19,C10227,Small Business,Online,Germany,Munich,Europe,Equipment,French Press,2,28.0,0.15,3.97,47.6
O103076,2024-06-22,C10646,Consumer,Online,Germany,Munich,Europe,Coffee,Ethiopian Beans,3,18.0,0.05,6.35,51.3
O103079,2024-01-14,C10538,Consumer,Store Pickup,Germany,Berlin,Europe,Equipment,Pour Over Kit,3,34.0,0.0,6.99,102.0
O103081,2024-02-20,C10268,Consumer,Online,United Kingdom,London,Europe,Tea,Matcha Tin,-1,19.0,0.0,,-19.0
O103083,2024-06-11,C10215,Corporate,Online,United Kingdom,Manchester,Europe,Coffee,Cold Brew Pack,4,14.0,0.0,,56.0
O103086,2024-05-15,C10070,Small Business,Online,Canada,Vancouver,North America,Tea,Matcha Tin,3,19.0,0.1,,51.3
O103088,2024-06-08,C10478,Consumer,Online,United Kingdom,London,Europe,Merch,Tote Bag,5,18.0,0.05,12.38,85.5
O103091,2024-01-08,C10119,Consumer,Store Pickup,Canada,Toronto,North America,Equipment,Milk Frother,3,$24.0,0.0,5.33,72.0
O103093,2024-03-10,C10309,Small Business,Online,Germany,Hamburg,Europe,Tea,Herbal Tea,2,10.0,0.0,11.98,20.0
O103096,2024-02-02,C10649,Consumer,Online,Australia,Sydney,APAC,Coffee,Cold Brew Pack,5,14.0,0.1,9.09,63.0
O103098,2024-06-07,C10525,Consumer,Online,United States,Chicago,North America,Equipment,French Press,1,28.0,0.05,6.22,26.6
O103099,2024-04-25,C10005,,,United Kingdom,London,Europe,Tea,Earl Grey,5,11.0,0.1,12.2,49.5
O103100,2024-03-05,C10327,Small Business,Marketplace,United States,Austin,North America,Bakery,Biscotti Jar,4,11.5,0.0,,46.0
O103102,2024-01-14,C10546,Small Business,Online,United States,Seattle,North America,Tea,Herbal Tea,4,10.0,0.0,9.77,40.0
O103103,2024-01-29,C10399,,Online,United Kingdom,Manchester,Europe,Tea,Herbal Tea,5,10.0,0.0,7.64,50.0
O103104,2024/06/06,C10424,Consumer,Online,United Kingdom,Birmingham,Europe,Coffee,Cold Brew Pack,2,14.7,0.0,9.04,29.4
O103105,2024-02-27,C10440,Consumer,Online,United States,Chicago,North America,Merch,T-Shirt,4,26.0,0.0,11.97,104.0
