order_id,order_date,region,state,segment,category,sub_category,ship_mode,quantity,discount,sales,profit,customer_id
ORD-2024-01590,2024-04-24,Central,Illinois,Corporate,Furniture,Tables,Second Class,4,0.16,1430.79,19.58,C11358
ORD-2025-01591,2025-11-28,East,Massachusetts,Home Office,Office Supplies,Binders,Second Class,7,0.04,210.63,37.04,C11284
ORD-2024-01592,2024-11-18,East,New Jersey,Consumer,Technology,Phones,Second Class,7,0.02,1840.04,430.95,C10270
ORD-2025-01593,2025-07-21,West,Arizona,Corporate,Technology,Copiers,Standard Class,7,0.04,5461.24,1269.4,C11725
ORD-2024-01594,2024-02-09,East,New York,Home Office,Technology,Phones,Standard Class,4,0.07,577.96,101.35,C11621
ORD-2024-01595,2024-02-09,Central,Ohio,Corporate,Office Supplies,Paper,First Class,1,0.02,11.09,-2.52,C10677
ORD-2024-01596,2024-10-15,East,New Jersey,Consumer,Technology,Machines,First Class,4,0.04,1263.95,257.38,C11068
ORD-2024-01597,2024-09-18,Central,Ohio,Consumer,Technology,Machines,Second Class,3,0.1,761.39,119.99,C10472
ORD-2024-01598,2024-08-03,West,Oregon,Consumer,Technology,Machines,Standard Class,4,0.12,1160.26,185.51,C10572
ORD-2024-01599,2024-05-26,South,Georgia,Corporate,Furniture,Bookcases,Second Class,3,0.1,500.84,-3.02,C10480
ORD-2024-01600,2024-12-01,Central,Michigan,Corporate,Furniture,Bookcases,First Class,4,0.12,576.07,24.05,C11530
ORD-2024-01601,2024-06-16,West,California,Home Office,Technology,Copiers,Standard Class,6,0.13,3486.52,558.93,C11598
ORD-2024-01602,2024-04-01,West,Oregon,Consumer,Office Supplies,Paper,Standard Class,8,0.04,100.73,3.38,C10699
ORD-2024-01603,2024-12-18,Central,Minnesota,Consumer,Office Supplies,Appliances,Second Class,3,0.16,274.26,-5.08,C10777
ORD-2025-01604,2025-07-24,South,North Carolina,Corporate,Technology,Accessories,First Class,3,0.24,64.41,-2.13,C11325
ORD-2025-01605,2025-07-24,East,Massachusetts,Corporate,Office Supplies,Paper,Standard Class,8,0.13,175.22,6.18,C11524
ORD-2025-01606,2025-11-11,West,California,Home Office,Furniture,Chairs,Second Class,8,0.42,850.76,-171.61,C10626
ORD-2024-01607,2024-12-28,South,North Carolina,Corporate,Technology,Machines,Second Class,6,0.14,1695.58,205.71,C10261
ORD-2025-01608,2025-07-10,Central,Minnesota,Consumer,Technology,Phones,Second Class,1,0.29,122.6,19.59,C11480
ORD-2024-01609,2024-12-10,East,Massachusetts,Corporate,Furniture,Bookcases,Second Class,1,0.15,98.31,-3.48,C10299
ORD-2025-01610,2025-11-23,East,Massachusetts,Home Office,Furniture,Bookcases,Second Class,6,0.32,559.48,-72.31,C10333
ORD-2024-01611,2024-06-18,West,Oregon,Consumer,Technology,Accessories,Standard Class,5,0.01,268.81,58.0,C10890
ORD-2024-01612,2024-12-21,Central,Minnesota,Consumer,Office Supplies,Paper,Standard Class,1,0.05,21.97,15.16,C10635
ORD-2024-01613,2024-07-09,East,Massachusetts,Consumer,Furniture,Chairs,Second Class,3,0.09,469.45,38.66,C10347
ORD-2025-01614,2025-10-28,South,Florida,Consumer,Office Supplies,Binders,Standard Class,7,0.08,167.03,23.95,C11524
ORD-2025-01615,2025-02-25,East,New Jersey,Corporate,Technology,Accessories,Second Class,3,0.03,123.07,15.94,C11361
ORD-2025-01616,2025-11-30,East,Pennsylvania,Consumer,Furniture,Furnishings,Second Class,4,0.12,317.72,13.69,C11310
ORD-2024-01617,2024-01-07,Central,Ohio,Consumer,Technology,Accessories,Standard Class,4,0.15,123.47,0.42,C11314
ORD-2024-01618,2024-05-12,South,Texas,Consumer,Furniture,Furnishings,Second Class,5,0.08,260.57,8.35,C11058
ORD-2025-01619,2025-07-10,South,North Carolina,Corporate,Office Supplies,Binders,Standard Class,8,0.05,247.8,23.37,C11507
ORD-2024-01620,2024-01-31,East,Massachusetts,Consumer,Office Supplies,Storage,Standard Class,3,0.09,135.81,6.27,C10914
ORD-2025-01621,2025-06-18,Central,Ohio,Corporate,Furniture,Bookcases,Standard Class,8,0.27,785.6,-49.87,C11568
ORD-2025-01622,2025-03-01,Central,Ohio,Consumer,Office Supplies,Binders,First Class,5,0.08,117.54,-16.57,C10734
ORD-2025-01623,2025-01-28,East,Pennsylvania,Consumer,Office Supplies,Binders,Standard Class,3,0.48,48.46,-17.08,C10216
ORD-2025-01624,2025-11-02,West,Arizona,Consumer,Office Supplies,Storage,Second Class,1,0.18,40.23,-14.98,C11006
ORD-2024-01625,2024-12-28,East,Massachusetts,Consumer,Technology,Machines,Standard Class,4,0.02,1076.12,236.19,C10507
ORD-2025-01626,2025-03-12,West,Washington,Consumer,Office Supplies,Binders,Standard Class,6,0.01,175.46,32.33,C10894
ORD-2025-01627,2025-10-31,South,North Carolina,Consumer,Technology,Machines,Standard Class,6,0.2,1416.17,100.27,C10186
ORD-2025-01628,2025-07-04,East,Massachusetts,Home Office,Office Supplies,Appliances,Second Class,7,0.02,1077.39,205.84,C11582
ORD-2024-01629,2024-03-22,South,Florida,Corporate,Furniture,Bookcases,Standard Class,5,0.23,862.13,-23.06,C11645
ORD-2024-01630,2024-12-21,Central,Michigan,Consumer,Furniture,Furnishings,Standard Class,2,0.4,75.89,-35.29,C10767
ORD-2024-01631,2024-09-14,Central,Michigan,Consumer,Technology,Copiers,Second Class,6,0.13,2056.45,288.03,C11606
ORD-2025-01632,2025-12-18,Central,Ohio,Home Office,Furniture,Chairs,Standard Class,7,0.24,814.86,-33.64,C10451
ORD-2025-01633,2025-08-11,West,Washington,Corporate,Office Supplies,Paper,Standard Class,3,0.04,50.35,-15.51,C11016
ORD-2025-01634,2025-06-07,East,Massachusetts,Consumer,Technology,Accessories,Standard Class,1,0.1,31.34,6.93,C11130
ORD-2024-01635,2024-10-21,West,Arizona,Corporate,Furniture,Tables,Standard Class,2,0.13,363.98,-15.13,C11665
ORD-2024-01636,2024-08-11,Central,Michigan,Corporate,Office Supplies,Paper,Second Class,1,0.06,14.79,-23.16,C10507
ORD-2025-01637,2025-06-08,East,Massachusetts,Corporate,Furniture,Tables,Standard Class,1,0.31,206.26,-42.0,C10152
ORD-2024-01638,2024-02-15,South,Texas,Consumer,Furniture,Tables,Standard Class,3,0.18,825.11,-2.86,C10929
ORD-2025-01639,2025-10-28,West,Oregon,Consumer,Furniture,Furnishings,First Class,1,0.11,94.46,-5.31,C11254
ORD-2024-01640,2024-04-22,West,Oregon,Consumer,Furniture,Furnishings,First Class,8,0.16,395.42,-17.32,C11523
ORD-2024-01641,2024-08-20,East,New Jersey,Home Office,Technology,Accessories,First Class,5,0.12,131.79,-4.5,C11380
ORD-2024-01642,2024-01-17,South,Florida,Corporate,Technology,Phones,First Class,2,0.11,384.65,30.78,C11204
ORD-2024-01643,2024-12-25,Central,Ohio,Consumer,Office Supplies,Binders,Standard Class,1,0.04,22.19,-6.42,C10024
ORD-2024-01644,2024-08-10,East,New Jersey,Home Office,Office Supplies,Appliances,Second Class,8,0.05,618.68,105.12,C11788
ORD-2025-01645,2025-11-30,East,Massachusetts,Home Office,Technology,Machines,Standard Class,8,0.15,1838.08,219.05,C10661
ORD-2025-01646,2025-03-23,West,Arizona,Home Office,Technology,Accessories,First Class,6,0.14,191.82,5.83,C10880
ORD-2024-01647,2024-12-30,South,Texas,Home Office,Furniture,Chairs,Standard Class,6,0.08,732.71,42.91,C11444
ORD-2025-01648,2025-11-05,Central,Minnesota,Home Office,Office Supplies,Storage,Standard Class,1,0.15,50.29,-18.62,C11152
ORD-2024-01649,2024-11-21,East,New Jersey,Consumer,Technology,Accessories,First Class,4,0.11,165.58,9.72,C10159
ORD-2025-01650,2025-04-11,Central,Minnesota,Home Office,Office Supplies,Appliances,Second Class,4,0.06,280.52,23.38,C11007
ORD-2025-01651,2025-02-17,West,Washington,Corporate,Technology,Machines,First Class,5,0.06,1015.44,182.7,C10462
ORD-2025-01652,2025-03-30,South,Georgia,Consumer,Office Supplies,Appliances,Standard Class,6,0.08,462.31,57.94,C11327
ORD-2025-01653,2025-08-08,West,Oregon,Consumer,Furniture,Bookcases,Standard Class,4,0.21,407.77,-14.42,C10717
ORD-2024-01654,2024-08-20,Central,Ohio,Home Office,Office Supplies,Binders,Standard Class,1,0.1,33.03,-1.15,C11414
ORD-2024-01655,2024-08-11,West,Oregon,Consumer,Furniture,Furnishings,Standard Class,6,0.15,346.02,9.46,C10322
ORD-2025-01656,2025-02-15,Central,Minnesota,Home Office,Office Supplies,Paper,Standard Class,1,0.03,17.46,-17.05,C10065
ORD-2025-01657,2025-07-25,South,Texas,Consumer,Technology,Copiers,Standard Class,2,0.02,952.46,185.27,C11782
ORD-2024-01658,2024-11-30,Central,Illinois,Consumer,Technology,Phones,Standard Class,6,0.19,862.79,63.69,C11208
ORD-2024-01659,2024-08-09,Central,Illinois,Consumer,Furniture,Tables,Standard Class,4,0.23,867.42,-42.08,C11396
ORD-2024-01660,2024-02-06,South,Florida,Consumer,Office Supplies,Paper,Second Class,3,0.12,42.3,-12.21,C10291
ORD-2024-01661,2024-10-04,West,Oregon,Corporate,Office Supplies,Storage,First Class,4,0.06,207.34,10.87,C11628
ORD-2024-01662,2024-07-14,East,Pennsylvania,Corporate,Furniture,Bookcases,Standard Class,1,0.13,82.91,17.82,C11097
ORD-2025-01663,2025-04-28,West,Oregon,Consumer,Furniture,Bookcases,Standard Class,2,0.11,212.59,18.62,C11292
ORD-2024-01664,2024-08-29,South,Georgia,Consumer,Technology,Machines,Standard Class,4,0.28,835.85,-27.6,C11510
ORD-2024-01665,2024-11-19,East,Massachusetts,Consumer,Office Supplies,Binders,Standard Class,2,0.12,47.04,-6.61,C11267
ORD-2024-01666,2024-07-10,Central,Michigan,Consumer,Office Supplies,Appliances,Second Class,4,0.07,261.05,30.23,C11144
ORD-2024-01667,2024-01-17,Central,Minnesota,Corporate,Office Supplies,Storage,Second Class,5,0.06,215.23,7.0,C10338
ORD-2025-01668,2025-06-07,West,Washington,Consumer,Furniture,Bookcases,First Class,1,0.18,75.12,-20.77,C10427
ORD-2025-01669,2025-02-04,West,Arizona,Consumer,Office Supplies,Storage,Standard Class,1,0.17,61.01,-2.51,C11745
ORD-2025-01670,2025-12-05,East,Pennsylvania,Consumer,Office Supplies,Appliances,First Class,8,0.08,677.4,79.18,C11085
ORD-2024-01671,2024-01-22,East,New York,Consumer,Office Supplies,Paper,Standard Class,3,0.15,38.25,-20.62,C10686
ORD-2025-01672,2025-04-18,West,Washington,Consumer,Furniture,Bookcases,Standard Class,1,0.08,100.22,20.38,C10157
ORD-2024-01673,2024-04-29,West,Washington,Consumer,Office Supplies,Appliances,Standard Class,8,0.26,559.53,1.27,C11224
ORD-2024-01674,2024-07-28,South,Georgia,Home Office,Furniture,Bookcases,First Class,3,0.21,410.63,-37.19,C11009
ORD-2024-01675,2024-11-01,South,North Carolina,Home Office,Furniture,Furnishings,Standard Class,8,0.2,327.08,-3.7,C11186
ORD-2024-01676,2024-09-26,East,New Jersey,Corporate,Technology,Phones,Standard Class,8,0.29,988.8,-5.6,C11330
ORD-2025-01677,2025-12-04,East,Pennsylvania,Consumer,Furniture,Chairs,Second Class,1,0.13,116.13,5.74,C11588
ORD-2025-01678,2025-11-17,West,Arizona,Consumer,Furniture,Furnishings,Standard Class,7,0.02,338.21,41.83,C11508
ORD-2024-01679,2024-10-11,Central,Michigan,Corporate,Furniture,Bookcases,Standard Class,4,0.3,431.92,-63.8,C10905
ORD-2025-01680,2025-12-16,South,North Carolina,Corporate,Technology,Machines,Standard Class,8,0.23,2399.0,95.71,C10938
ORD-2025-01681,2025-11-06,West,California,Home Office,Office Supplies,Binders,Standard Class,8,0.19,129.96,10.92,C10870
ORD-2024-01682,2024-08-14,West,Arizona,Consumer,Furniture,Furnishings,Second Class,4,0.11,276.15,20.21,C10768
ORD-2025-01683,2025-01-15,South,Texas,Consumer,Technology,Phones,Standard Class,5,0.05,1200.08,220.93,C11281
ORD-2025-01684,2025-04-04,Central,Ohio,Corporate,Furniture,Chairs,Standard Class,4,0.16,263.21,16.74,C10612
ORD-2024-01685,2024-01-07,West,Washington,Home Office,Office Supplies,Paper,Standard Class,7,0.13,78.19,9.52,C10644
ORD-2024-01686,2024-01-29,Central,Ohio,Home Office,Office Supplies,Storage,First Class,2,0.21,63.56,-25.82,C10671
ORD-2024-01687,2024-02-02,East,New Jersey,Corporate,Furniture,Furnishings,Standard Class,7,0.33,387.85,-52.24,C11388
ORD-2025-01688,2025-10-07,East,New Jersey,Home Office,Office Supplies,Storage,Second Class,8,0.04,463.18,44.8,C11374
ORD-2024-01689,2024-03-19,Central,Illinois,Consumer,Technology,Copiers,Standard Class,4,0.09,1396.5,223.27,C10806
ORD-2025-01690,2025-04-03,South,Florida,Home Office,Office Supplies,Binders,Standard Class,3,0.07,116.02,6.17,C11691
ORD-2025-01691,2025-07-23,East,Massachusetts,Home Office,Technology,Phones,Same Day,6,0.15,986.99,88.3,C10326
ORD-2025-01692,2025-06-21,South,Florida,Home Office,Technology,Machines,Standard Class,5,0.12,1037.99,136.08,C10050
ORD-2025-01693,2025-04-26,East,Pennsylvania,Consumer,Furniture,Furnishings,Standard Class,6,0.07,278.36,23.21,C10115
ORD-2025-01694,2025-03-05,South,North Carolina,Consumer,Furniture,Furnishings,Standard Class,6,0.2,303.67,-23.64,C11409
ORD-2024-01695,2024-10-11,East,New Jersey,Corporate,Furniture,Chairs,Standard Class,2,0.12,384.35,23.99,C10747
ORD-2025-01696,2025-05-30,South,Texas,Consumer,Office Supplies,Paper,Standard Class,7,0.06,82.72,21.41,C10330
ORD-2024-01697,2024-04-08,South,North Carolina,Home Office,Office Supplies,Appliances,Same Day,2,0.08,184.35,-4.6,C10815
ORD-2025-01698,2025-01-31,West,Arizona,Consumer,Furniture,Chairs,First Class,1,0.08,154.99,-0.7,C10210
ORD-2025-01699,2025-05-03,South,Florida,Consumer,Furniture,Tables,Standard Class,8,0.12,1900.77,79.55,C10026
ORD-2024-01700,2024-02-08,South,North Carolina,Corporate,Technology,Copiers,Standard Class,7,0.2,3139.91,231.52,C10687
ORD-2024-01701,2024-09-27,South,Florida,Consumer,Technology,Phones,Second Class,3,0.05,745.3,117.53,C10982
ORD-2024-01702,2024-06-05,West,California,Consumer,Office Supplies,Appliances,Standard Class,6,0.18,463.82,14.51,C10990
ORD-2024-01703,2024-03-15,South,North Carolina,Consumer,Technology,Machines,Second Class,4,0.07,1520.35,269.13,C10511
ORD-2024-01704,2024-05-09,South,Georgia,Corporate,Office Supplies,Paper,Second Class,4,0.03,45.66,-2.12,C11733
ORD-2025-01705,2025-11-17,East,Massachusetts,Consumer,Furniture,Tables,Second Class,8,0.15,1734.2,38.05,C11456
ORD-2024-01706,2024-03-24,South,Georgia,Home Office,Technology,Phones,Second Class,7,0.04,1153.23,233.32,C10288
ORD-2024-01707,2024-01-22,West,Washington,Consumer,Furniture,Tables,Second Class,1,0.21,255.64,-44.19,C11046
ORD-2025-01708,2025-04-03,West,Arizona,Home Office,Technology,Phones,Same Day,4,0.04,1142.69,217.39,C10860
ORD-2025-01709,2025-06-22,Central,Ohio,Consumer,Furniture,Tables,Standard Class,7,0.23,1255.63,-51.63,C10615
ORD-2025-01710,2025-12-07,Central,Ohio,Consumer,Office Supplies,Storage,First Class,2,0.08,105.82,-7.69,C10989
ORD-2025-01711,2025-01-16,Central,Michigan,Consumer,Furniture,Furnishings,Standard Class,4,0.2,143.82,-3.51,C10637
ORD-2025-01712,2025-03-15,West,California,Consumer,Technology,Machines,Standard Class,6,0.18,1682.95,191.34,C10443
ORD-2025-01713,2025-08-26,South,Texas,Corporate,Office Supplies,Storage,Standard Class,4,0.06,136.04,4.82,C11424
ORD-2024-01714,2024-01-21,West,Oregon,Consumer,Technology,Machines,Second Class,2,0.03,568.03,116.49,C10129
ORD-2024-01715,2024-10-29,West,Washington,Consumer,Office Supplies,Appliances,Standard Class,3,0.0,184.67,49.17,C10294
ORD-2024-01716,2024-03-24,West,Oregon,Corporate,Furniture,Furnishings,First Class,6,0.23,429.85,-16.68,C10269
ORD-2025-01717,2025-10-20,Central,Illinois,Consumer,Furniture,Furnishings,Second Class,3,0.1,179.79,6.16,C11700
ORD-2025-01718,2025-03-28,South,Texas,Consumer,Office Supplies,Storage,Standard Class,2,0.02,106.69,2.33,C11000
ORD-2025-01719,2025-01-21,Central,Illinois,Corporate,Office Supplies,Binders,Second Class,2,0.18,80.73,1.14,C10855
ORD-2025-01720,2025-05-21,South,Florida,Home Office,Technology,Machines,First Class,6,0.11,1657.54,228.3,C11091
ORD-2024-01721,2024-09-13,West,California,Consumer,Technology,Copiers,Second Class,8,0.01,2633.82,645.87,C11524
ORD-2025-01722,2025-07-23,Central,Minnesota,Consumer,Office Supplies,Appliances,Standard Class,5,0.04,429.05,64.8,C10540
ORD-2025-01723,2025-06-10,East,Pennsylvania,Home Office,Technology,Copiers,First Class,5,0.44,2255.01,-278.18,C10877
ORD-2024-01724,2024-06-10,East,Massachusetts,Consumer,Furniture,Bookcases,Second Class,4,0.34,270.13,-34.97,C11497
ORD-2024-01725,2024-06-11,West,California,Home Office,Office Supplies,Binders,Standard Class,6,0.27,110.2,-20.79,C11554
ORD-2025-01726,2025-06-07,Central,Illinois,Consumer,Office Supplies,Paper,Standard Class,6,0.1,130.58,-5.26,C10145
ORD-2024-01727,2024-09-27,East,Massachusetts,Home Office,Office Supplies,Binders,Standard Class,8,0.13,160.76,0.67,C10987
ORD-2025-01728,2025-05-06,Central,Illinois,Consumer,Office Supplies,Binders,First Class,7,0.12,161.29,-10.88,C10731
ORD-2024-01729,2024-07-26,East,Massachusetts,Home Office,Office Supplies,Appliances,Standard Class,7,0.17,763.07,65.4,C10158
ORD-2025-01730,2025-06-22,West,Washington,Consumer,Office Supplies,Storage,Standard Class,4,0.08,174.17,27.58,C10395
ORD-2025-01731,2025-08-06,Central,Illinois,Corporate,Office Supplies,Paper,First Class,5,0.22,52.33,-51.45,C10724
ORD-2024-01732,2024-02-29,West,Washington,Consumer,Furniture,Bookcases,Standard Class,7,0.18,519.74,-0.32,C11430
ORD-2025-01733,2025-03-05,South,Florida,Consumer,Furniture,Furnishings,First Class,4,0.02,191.11,5.82,C11209
ORD-2025-01734,2025-10-18,Central,Michigan,Corporate,Office Supplies,Storage,Standard Class,3,0.13,110.88,-7.48,C10121
ORD-2025-01735,2025-08-27,West,California,Corporate,Office Supplies,Appliances,Standard Class,8,0.22,483.29,4.63,C10144
ORD-2024-01736,2024-11-04,South,North Carolina,Home Office,Technology,Phones,Standard Class,3,0.11,643.63,97.99,C10021
ORD-2025-01737,2025-06-03,East,New York,Consumer,Furniture,Chairs,First Class,7,0.05,1028.49,116.07,C10840
ORD-2025-01738,2025-08-13,West,Washington,Home Office,Office Supplies,Appliances,Second Class,8,0.08,512.13,64.32,C10773
ORD-2024-01739,2024-01-27,Central,Illinois,Consumer,Furniture,Chairs,Same Day,1,0.1,189.82,-15.26,C11608
ORD-2025-01740,2025-11-16,West,Oregon,Home Office,Technology,Copiers,Second Class,5,0.09,1682.83,303.41,C10833
ORD-2025-01741,2025-07-15,South,Georgia,Home Office,Office Supplies,Paper,Standard Class,3,0.28,59.13,-24.36,C10570
ORD-2024-01742,2024-07-17,South,Georgia,Consumer,Office Supplies,Paper,Standard Class,7,0.16,98.48,-17.27,C10317
ORD-2025-01743,2025-01-21,South,Georgia,Home Office,Office Supplies,Storage,Standard Class,1,0.09,61.78,-4.02,C11415
ORD-2024-01744,2024-12-14,East,New York,Home Office,Office Supplies,Paper,Second Class,8,0.25,123.59,-28.16,C10687
ORD-2025-01745,2025-11-23,East,Massachusetts,Consumer,Technology,Copiers,Same Day,2,0.03,1294.18,258.47,C11385
ORD-2025-01746,2025-06-19,Central,Ohio,Corporate,Office Supplies,Appliances,Standard Class,7,0.09,613.97,81.63,C10520
ORD-2025-01747,2025-01-12,West,Oregon,Consumer,Furniture,Tables,Second Class,6,0.08,1564.89,140.49,C10509
ORD-2025-01748,2025-07-11,Central,Michigan,Home Office,Office Supplies,Appliances,Same Day,3,0.09,274.45,-29.6,C10354
ORD-2025-01749,2025-06-10,Central,Michigan,Consumer,Furniture,Furnishings,Standard Class,1,0.03,61.32,1.45,C11765
ORD-2024-01750,2024-06-01,West,California,Consumer,Technology,Copiers,First Class,4,0.39,1324.15,-111.85,C10916
ORD-2024-01751,2024-07-24,East,Massachusetts,Consumer,Furniture,Tables,Standard Class,7,0.06,2570.19,297.08,C11573
ORD-2025-01752,2025-03-30,South,North Carolina,Corporate,Technology,Phones,Second Class,6,0.03,829.21,152.74,C10715
ORD-2024-01753,2024-09-29,South,Florida,Home Office,Office Supplies,Binders,Standard Class,1,0.04,26.4,-11.25,C10362
ORD-2024-01754,2024-08-23,West,Arizona,Home Office,Office Supplies,Binders,Standard Class,3,0.34,93.2,-18.9,C10237
ORD-2025-01755,2025-06-04,West,Washington,Consumer,Office Supplies,Binders,Standard Class,4,0.03,90.62,21.71,C10168
ORD-2025-01756,2025-11-08,West,California,Consumer,Office Supplies,Storage,Same Day,7,0.06,433.3,29.03,C10749
ORD-2025-01757,2025-12-26,South,Georgia,Corporate,Furniture,Furnishings,First Class,8,0.12,525.73,16.75,C10514
ORD-2025-01758,2025-05-15,West,Oregon,Corporate,Office Supplies,Paper,Standard Class,4,0.05,43.78,9.64,C10535
ORD-2024-01759,2024-04-26,Central,Michigan,Consumer,Office Supplies,Storage,Same Day,1,0.18,47.29,-36.82,C10751
ORD-2025-01760,2025-01-20,West,Washington,Consumer,Office Supplies,Binders,Second Class,7,0.07,179.72,5.05,C10283
ORD-2024-01761,2024-12-09,Central,Illinois,Consumer,Furniture,Tables,First Class,8,0.37,3132.61,-505.16,C10381
ORD-2025-01762,2025-08-06,East,New York,Consumer,Office Supplies,Storage,Standard Class,1,0.06,23.65,-6.06,C11340
ORD-2025-01763,2025-01-29,South,Texas,Corporate,Office Supplies,Appliances,Standard Class,3,0.34,122.92,-24.75,C11334
ORD-2024-01764,2024-03-04,West,Washington,Corporate,Technology,Phones,Second Class,4,0.04,771.26,171.02,C10072
ORD-2025-01765,2025-12-17,Central,Michigan,Home Office,Office Supplies,Paper,Standard Class,5,0.06,70.72,-6.65,C11539
ORD-2025-01766,2025-12-21,West,Washington,Corporate,Office Supplies,Paper,Standard Class,7,0.04,79.15,13.57,C10346
